Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v^2 (m^2/s^4),F_lost (N)
2023-10-28 21:05:32.729,12081,55.27777777777778,4,100,False,8,car,42.12,0 days 00:20:31.516000,2376.262777777777,9.23382173382187,3055.632716049383,1980.5581546966923
2023-10-28 21:05:33.169,11037,58.61111111111111,5,100,False,8,car,42.56,0 days 00:20:31.956000,2401.6516666666657,9.027777777777828,3435.262345679012,817.0082696576746
2023-10-28 21:05:33.369,11340,60.55555555555556,5,100,False,8,car,42.76,0 days 00:20:32.156000,2413.7627777777766,9.321581196581292,3666.9753086419755,527.1261316081691
2023-10-28 21:05:33.689,11749,63.33333333333333,5,100,False,8,car,43.08,0 days 00:20:32.476000,2434.0294444444435,2.89351851851859,4011.1111111111104,5784.94678857694
2023-10-28 21:05:33.849,11862,63.33333333333333,5,100,False,8,car,43.24,0 days 00:20:32.636000,2444.162777777777,4.938271604938507,4011.1111111111104,4166.538818427356
2023-10-28 21:05:34.049,12102,65.55555555555556,5,100,False,8,car,43.44,0 days 00:20:32.836000,2457.2738888888885,9.743265993266135,4297.530864197531,59.77410491114097
2023-10-28 21:05:38.369,11345,58.61111111111111,5,100,False,8,car,47.76,0 days 00:20:37.156000,2700.340555555555,3.2467532467531584,3435.262345679012,5847.160384341798
2023-10-28 21:05:38.649,11302,61.11111111111111,5,100,False,8,car,48.04,0 days 00:20:37.436000,2717.4516666666664,8.432539682539655,3734.567901234567,1162.462170401177
2023-10-28 21:05:40.769,11023,67.77777777777777,6,100,False,8,car,50.16,0 days 00:20:39.556000,2855.1405555555557,1.1298500881834173,4593.827160493826,6239.270814020879
2023-10-28 21:05:44.489,11046,58.33333333333333,5,100,False,8,car,53.88,0 days 00:20:43.276000,3053.807222222222,8.873456790123356,3402.7777777777774,991.4750401976153
2023-10-28 21:05:44.689,11307,59.72222222222222,5,100,False,8,car,54.08,0 days 00:20:43.476000,3065.7516666666666,6.250000000000028,3566.7438271604938,3167.46633637207
2023-10-28 21:05:44.889,11571,60.83333333333333,5,100,False,8,car,54.28,0 days 00:20:43.676000,3077.9183333333335,5.307539682539627,3700.694444444444,3988.618095272931
2023-10-28 21:05:45.169,11775,62.22222222222222,5,100,False,8,car,54.56,0 days 00:20:43.956000,3095.340555555556,6.165950176366863,3871.6049382716046,3233.457219686934
2023-10-28 21:05:45.969,11146,67.77777777777777,6,100,False,10,car,55.36,0 days 00:20:44.756000,3148.3405555555555,6.651912901912851,4593.827160493826,1736.0436560024982
2023-10-28 21:05:54.809,11517,52.77777777777778,4,100,False,8,car,64.2,0 days 00:20:53.596000,3702.240277777778,2.622910381123461,2785.4938271604938,7452.879077983317
2023-10-28 21:06:05.809,11288,44.166666666666664,3,100,False,8,car,75.2,0 days 00:21:04.596000,4038.3055555555575,15.335648148148508,1950.6944444444443,-1449.976171265147
2023-10-28 21:06:06.489,11581,51.94444444444444,4,100,False,8,car,75.88,0 days 00:21:05.276000,4072.2944444444465,7.705026455026427,2698.225308641975,3443.5848795473175
2023-10-28 21:06:06.689,11964,53.05555555555556,4,100,False,8,car,76.08,0 days 00:21:05.476000,4082.905555555558,7.765151515151601,2814.891975308642,3506.2011044137
2023-10-28 21:06:07.249,11009,58.33333333333333,5,100,False,8,car,76.64,0 days 00:21:06.036000,4114.905555555558,8.747009569377873,3402.7777777777774,1068.435247130651
2023-10-28 21:06:07.689,11597,62.22222222222222,5,100,False,8,car,77.08,0 days 00:21:06.476000,4142.283333333336,6.176346801346824,3871.6049382716046,3098.584890239279
2023-10-28 21:06:07.849,11702,63.05555555555556,5,100,False,8,car,77.24,0 days 00:21:06.636000,4152.372222222224,5.202936131674505,3976.0030864197533,3871.3010174061956
2023-10-28 21:06:08.170,11020,64.72222222222221,5,100,False,8,car,77.561,0 days 00:21:06.957000,4173.148055555557,6.018099185273513,4188.966049382715,2518.8090719311394
2023-10-28 21:06:08.729,11100,68.61111111111111,6,100,False,8,car,78.12,0 days 00:21:07.516000,4211.001666666668,6.692232335954927,4707.484567901235,1584.8485214812972
2023-10-28 21:06:09.089,11414,70.83333333333333,6,100,False,8,car,78.48,0 days 00:21:07.876000,4236.501666666668,6.172839506172827,5017.36111111111,1987.5887496412597
2023-09-02 14:38:51.938,11167,87.77777777777777,8,100,False,8,car,0.0,0 days 00:53:51.827000,11.586666666666666,0.6313131313131493,7704.938271604937,5090.17553113667
2023-09-02 14:38:52.378,11258,88.05555555555556,8,100,False,8,car,0.44,0 days 00:53:52.267000,50.331111111111106,1.1328563411896937,7753.780864197531,4701.789937380378
2023-09-02 14:38:52.738,11268,88.61111111111111,8,100,False,8,car,0.8,0 days 00:53:52.627000,82.23111111111112,1.444003527336804,7851.929012345679,4413.144532122365
2023-09-02 14:38:52.938,11391,88.88888888888889,8,100,False,8,car,1.0,0 days 00:53:52.827000,100.00888888888889,1.546717171717205,7901.234567901234,4371.42054172472
2023-09-02 14:39:07.458,11935,40.833333333333336,3,100,False,8,car,15.52,0 days 00:54:07.347000,1021.6744444444444,13.406635802469125,1667.3611111111113,1771.0413696649102
2023-09-02 14:39:08.978,11020,58.33333333333333,5,100,False,8,car,17.04,0 days 00:54:08.867000,1104.7633333333333,7.214506172839506,3402.7777777777774,2348.734710828924
2023-09-02 14:39:09.178,11359,60.27777777777778,5,100,False,8,car,17.24,0 days 00:54:09.067000,1116.8188888888888,9.391534391534421,3633.4104938271607,521.0581870079968
2023-09-02 14:39:09.458,11584,62.77777777777778,5,100,False,8,car,17.52,0 days 00:54:09.347000,1134.3966666666665,8.398093033509696,3941.0493827160494,1172.609914222351
2023-09-02 14:39:10.298,11193,68.88888888888889,6,100,False,8,car,18.36,0 days 00:54:10.187000,1190.6633333333332,6.655092592592553,4745.6790123456785,1646.462009761085
2023-09-02 14:39:10.538,11389,70.27777777777777,6,100,False,8,car,18.6,0 days 00:54:10.427000,1207.5299999999997,5.458647930097754,4938.966049382715,2620.8831612599715
2023-09-02 14:39:10.697,11502,71.11111111111111,6,100,False,8,car,18.759,0 days 00:54:10.586000,1218.8366666666664,6.610635179248277,5056.790123456791,1651.0516118489304
2023-09-02 14:39:10.897,11671,72.77777777777777,6,100,False,8,car,18.959,0 days 00:54:10.786000,1233.392222222222,6.64983164983164,5296.604938271604,1557.5314365939385
2023-09-02 14:39:12.138,11101,77.77777777777777,7,100,False,8,car,20.2,0 days 00:54:12.027000,1327.2788888888888,2.863841405508083,6049.382716049382,3921.550932571148
2023-09-02 14:39:12.298,11175,78.05555555555556,7,100,False,8,car,20.36,0 days 00:54:12.187000,1339.7677777777776,2.314814814814838,6092.66975308642,4396.665333596923
2023-09-02 14:39:12.618,11361,79.16666666666667,7,100,False,8,car,20.68,0 days 00:54:12.507000,1365.1011111111109,3.073498139287608,6267.361111111112,3781.967145654443
2023-09-02 14:39:13.058,11503,80.27777777777777,7,100,False,8,car,21.12,0 days 00:54:12.947000,1400.423333333333,2.8338945005611578,6444.521604938271,3971.244184880261
2023-09-02 14:39:13.418,11644,81.38888888888889,7,100,False,8,car,21.48,0 days 00:54:13.307000,1429.723333333333,2.151590693257333,6624.151234567901,4527.68210493771
2023-09-02 14:39:13.578,11634,81.66666666666667,7,100,False,8,car,21.64,0 days 00:54:13.467000,1442.7899999999995,1.7361111111111427,6669.444444444445,4845.651994920609
2023-09-02 14:39:13.738,11494,81.94444444444444,7,100,False,8,car,21.8,0 days 00:54:13.627000,1455.9011111111106,1.8262987012987395,6714.891975308642,4674.090835345774
2023-09-02 14:39:15.538,11005,85.55555555555556,8,100,False,8,car,23.6,0 days 00:54:15.427000,1607.2899999999997,1.6947751322751117,7319.753086419753,4269.7642337181505
2023-09-02 14:39:15.858,11025,85.83333333333333,8,100,False,8,car,23.92,0 days 00:54:15.747000,1634.7566666666664,1.463293650793645,7367.36111111111,4453.8062504238
2023-09-02 14:39:16.138,11021,86.38888888888889,8,100,False,8,car,24.2,0 days 00:54:16.027000,1658.9455555555555,1.4880952380952976,7463.04012345679,4394.72527058026
2023-09-02 14:39:16.418,11076,86.66666666666667,8,100,False,8,car,24.48,0 days 00:54:16.307000,1683.212222222222,0.36075036075038724,7511.111111111112,5340.382680577178
2023-09-02 14:39:16.578,11075,86.66666666666667,8,100,False,8,car,24.64,0 days 00:54:16.467000,1697.0788888888887,0.9259259259259238,7511.111111111112,4870.777769943022
2023-09-02 14:39:16.818,11089,87.22222222222221,8,100,False,8,car,24.88,0 days 00:54:16.707000,1718.0122222222221,1.6975308641975033,7607.716049382715,4201.509862461295
2023-09-02 14:39:17.178,11210,87.5,8,100,False,8,car,25.24,0 days 00:54:17.067000,1749.5122222222221,0.7358325912864387,7656.25,5042.933836851303
2023-09-02 14:39:17.577,11239,87.77777777777777,8,100,False,8,car,25.639,0 days 00:54:17.466000,1784.5355555555554,1.0421034159588771,7704.938271604937,4785.417312349069
2023-09-02 14:39:17.977,11266,88.33333333333333,8,100,False,8,car,26.039,0 days 00:54:17.866000,1819.8688888888887,1.6287740392600085,7802.777777777777,4276.4325919424955
2023-09-02 14:39:18.138,11324,88.61111111111111,8,100,False,8,car,26.2,0 days 00:54:18.027000,1834.1352777777777,1.6690495250400375,7851.929012345679,4254.245365188555
2023-09-02 14:39:18.698,11356,88.88888888888889,8,100,False,8,car,26.76,0 days 00:54:18.587000,1884.0130555555552,0.6944444444444571,7901.234567901234,5061.4307441111005
2023-09-02 14:39:18.898,11384,89.44444444444444,8,100,False,8,car,26.96,0 days 00:54:18.787000,1901.901944444444,1.234567901234584,8000.308641975308,4591.925349552935
2023-09-02 14:39:19.058,11414,89.44444444444444,8,100,False,8,car,27.12,0 days 00:54:18.947000,1916.2130555555552,0.4629629629629335,8000.308641975308,5247.158792417785
2023-09-02 14:39:19.298,11402,89.72222222222221,8,100,False,8,car,27.36,0 days 00:54:19.187000,1937.7463888888888,0.6613756613756578,8050.077160493825,5059.13931412322
2023-09-02 14:39:19.618,11392,89.72222222222221,8,100,False,8,car,27.68,0 days 00:54:19.507000,1966.4575,0.0,8050.077160493825,5603.162606563467
2023-09-02 14:39:24.778,11410,39.166666666666664,3,100,False,8,car,32.84,0 days 00:54:24.667000,2195.8280555555552,9.758589637018943,1534.0277777777776,4756.265222550874
2023-09-02 14:39:25.018,12489,45.0,3,100,False,8,car,33.08,0 days 00:54:24.907000,2206.6280555555554,16.203703703704065,2025.0,-1201.546576296596
2023-09-02 14:39:25.898,12127,54.166666666666664,4,100,False,8,car,33.96,0 days 00:54:25.787000,2252.5613888888884,10.32318376068379,2934.0277777777774,1311.7027377093782
2023-09-02 14:39:26.298,11008,58.05555555555556,5,100,False,8,car,34.36,0 days 00:54:26.187000,2275.7836111111105,8.796296296296191,3370.4475308641977,1066.6161892894734
2023-09-02 14:39:26.498,11152,59.72222222222222,5,100,False,8,car,34.56,0 days 00:54:26.387000,2287.7280555555553,8.333333333333265,3566.7438271604938,1323.767098542692
2023-09-02 14:39:26.898,11671,63.05555555555556,5,100,False,8,car,34.96,0 days 00:54:26.787000,2312.9502777777775,6.1011904761905384,3976.0030864197533,3104.0543142772713
2023-09-02 14:39:27.058,11994,63.888888888888886,5,100,False,8,car,35.12,0 days 00:54:26.947000,2323.1725,6.944444444444315,4081.79012345679,2520.7194304155655
2023-09-02 14:39:27.218,11218,65.27777777777777,5,100,False,8,car,35.28,0 days 00:54:27.107000,2333.6169444444445,7.671533713200205,4261.188271604938,1216.365450724681
2023-09-02 14:39:27.578,11053,67.22222222222221,6,100,False,8,car,35.64,0 days 00:54:27.467000,2357.8169444444443,7.716049382715994,4518.827160493826,851.7341829242378
2023-09-02 14:39:27.818,11168,69.44444444444444,6,100,False,8,car,35.88,0 days 00:54:27.707000,2374.4836111111113,7.523148148148124,4822.530864197531,852.7276117570582
2023-09-02 14:39:28.138,11573,71.11111111111111,6,100,False,8,car,36.2,0 days 00:54:28.027000,2397.2391666666667,4.877645502645549,5056.790123456791,3133.494023741693
2023-09-02 14:39:28.378,11693,72.22222222222221,6,100,False,8,car,36.44,0 days 00:54:28.267000,2414.5725,3.6195286195286656,5216.049382716048,4140.563236868131
2023-09-02 14:39:31.338,11373,59.72222222222222,5,100,False,8,car,39.4,0 days 00:54:31.227000,2590.608055555555,6.936139729159947,3566.7438271604938,2646.739068890268
2023-09-02 14:39:31.538,11537,61.11111111111111,5,100,False,8,car,39.6,0 days 00:54:31.427000,2602.830277777777,6.944444444444365,3734.567901234567,2567.2808707475424
2023-09-02 14:39:31.898,11897,63.61111111111111,5,100,False,8,car,39.96,0 days 00:54:31.787000,2625.7302777777772,5.787037037037038,4046.373456790123,3450.2515768138446
2023-09-02 14:39:32.578,11089,67.22222222222221,6,100,False,8,car,40.64,0 days 00:54:32.467000,2670.741388888888,6.572420634920633,4518.827160493826,1824.5792640902555
2023-09-02 14:39:32.818,11111,68.88888888888889,6,100,False,8,car,40.88,0 days 00:54:32.707000,2687.2747222222215,6.365740740740762,4745.6790123456785,1834.0951906690389
2023-09-02 14:39:33.058,11411,70.27777777777777,6,100,False,8,car,41.12,0 days 00:54:32.947000,2704.1413888888883,4.9031986531987,4938.966049382715,3095.7206489122736
2023-09-02 14:39:33.258,11502,71.11111111111111,6,100,False,8,car,41.32,0 days 00:54:33.147000,2718.36361111111,4.861111111111029,5056.790123456791,3103.1565884028464
2023-09-02 14:39:33.458,11659,72.22222222222221,6,100,False,8,car,41.52,0 days 00:54:33.347000,2732.808055555555,5.0881410256409225,5216.049382716048,2900.839925025728
2023-09-02 14:39:33.778,11907,73.61111111111111,6,100,False,8,car,41.84,0 days 00:54:33.667000,2756.3636111111105,3.3787393162393755,5418.595679012346,4333.904549860939
2023-09-02 14:39:36.538,11058,57.22222222222222,5,100,False,8,car,44.6,0 days 00:54:36.427000,2912.0747222222217,14.390432098765018,3274.3827160493825,-3416.0989813924407
2023-09-02 14:39:37.098,11546,61.94444444444444,5,100,False,8,car,45.16,0 days 00:54:36.987000,2945.985833333333,7.516258818342152,3837.114197530864,1987.0081267849837
2023-09-02 14:39:37.378,11617,63.33333333333333,5,100,False,8,car,45.44,0 days 00:54:37.267000,2963.7191666666668,5.343008619218267,4011.1111111111104,3659.89393341726
2023-09-02 14:39:38.338,11377,69.72222222222221,6,100,False,8,car,46.4,0 days 00:54:38.227000,3030.6524999999997,5.745130906768793,4861.188271604937,2432.491568577121
2023-09-02 14:39:38.538,11576,70.83333333333333,6,100,False,8,car,46.6,0 days 00:54:38.427000,3044.8191666666667,5.134680134680082,5017.36111111111,2950.188781392004
2023-09-02 14:39:52.418,11349,68.05555555555556,6,100,False,8,car,60.48,0 days 00:54:52.307000,4122.374722222223,0.9259259259259807,4631.558641975309,6590.625188583477
2023-09-02 14:39:52.578,11432,68.05555555555556,6,100,False,8,car,60.64,0 days 00:54:52.467000,4133.2636111111115,0.7122507122507074,4631.558641975309,6821.796122382933
2023-09-02 14:39:52.938,11186,68.88888888888889,6,100,False,8,car,61.0,0 days 00:54:52.827000,4158.063611111112,4.765795206971674,4745.6790123456785,3210.0946691812533
2023-09-02 14:39:53.258,11830,71.11111111111111,6,100,False,8,car,61.32,0 days 00:54:53.147000,4180.819166666667,4.960317460317441,5056.790123456791,3224.364636061524
2023-09-02 14:39:53.498,11503,71.94444444444444,6,100,False,8,car,61.56,0 days 00:54:53.387000,4198.0858333333335,4.1590354090353685,5176.003086419752,3603.814677218791
2023-09-02 14:39:53.778,11594,73.33333333333333,6,100,False,8,car,61.84,0 days 00:54:53.667000,4218.619166666667,4.159035409035454,5377.777777777777,3524.9430705005734
2023-09-02 14:39:54.298,11054,75.55555555555556,7,100,False,8,car,62.36,0 days 00:54:54.187000,4257.574722222223,5.1181457431456465,5708.641975308642,2208.278073777349
2023-09-02 14:39:54.778,11160,77.5,7,100,False,8,car,62.84,0 days 00:54:54.667000,4294.596944444445,3.207671957672005,6006.25,3692.342675132236
2023-09-02 14:39:55.058,11307,78.33333333333333,7,100,False,8,car,63.12,0 days 00:54:54.947000,4316.530277777779,3.024415784832499,6136.11111111111,3859.6560415677495
2023-09-02 14:39:55.418,11392,79.44444444444444,7,100,False,8,car,63.48,0 days 00:54:55.307000,4345.130277777779,4.706790123456756,6311.419753086419,2421.4114769714515
2023-09-02 14:39:55.658,11506,80.83333333333333,7,100,False,8,car,63.72,0 days 00:54:55.547000,4364.530277777779,4.39814814814811,6534.027777777777,2631.091836212327
2023-09-02 14:39:56.018,11649,81.66666666666667,7,100,False,8,car,64.08,0 days 00:54:55.907000,4393.930277777779,1.9141737891737307,6669.444444444445,4705.965470087844
2023-09-02 14:39:56.178,11089,81.94444444444444,7,100,False,8,car,64.24,0 days 00:54:56.067000,4407.04138888889,2.199074074074076,6714.891975308642,4146.580690179533
2023-09-02 14:39:57.818,11048,86.11111111111111,8,100,False,8,car,65.88,0 days 00:54:57.707000,4545.740833333333,2.050890260803783,7415.123456790124,3959.603059274795
2023-09-02 14:39:58.058,11043,86.38888888888889,8,100,False,8,car,66.12,0 days 00:54:57.947000,4566.474166666666,0.5787037037036669,7463.04012345679,5160.758477951679
2023-09-02 14:39:58.298,11156,86.38888888888889,8,100,False,8,car,66.36,0 days 00:54:58.187000,4587.2075,1.3736263736263368,7463.04012345679,4558.696317478565
2023-09-02 14:39:58.578,11127,87.22222222222221,8,100,False,8,car,66.64,0 days 00:54:58.467000,4611.629722222223,2.011684303350961,7607.716049382715,3959.988542613608
2023-09-02 14:39:58.938,11201,87.5,8,100,False,8,car,67.0,0 days 00:54:58.827000,4643.129722222223,1.4536485890652386,7656.25,4442.607479837757
2023-09-02 14:39:59.218,11223,88.05555555555556,8,100,False,8,car,67.28,0 days 00:54:59.107000,4667.785277777779,1.6369047619047592,7753.780864197531,4265.88914377047
2023-09-02 14:39:59.418,11279,88.33333333333333,8,100,False,8,car,67.48,0 days 00:54:59.307000,4685.451944444445,2.083333333333286,7802.777777777777,3905.642971823939
2023-09-02 14:39:59.618,11268,88.88888888888889,8,100,False,8,car,67.68,0 days 00:54:59.507000,4703.229722222223,2.033730158730151,7901.234567901234,3906.1349672539745
2023-09-02 14:39:59.898,11317,89.16666666666667,8,100,False,8,car,67.96,0 days 00:54:59.787000,4728.19638888889,0.8695144724557196,7950.694444444445,4879.257629357079
2023-09-02 14:40:00.298,11355,89.44444444444444,8,100,False,8,car,68.36,0 days 00:55:00.187000,4763.974166666669,0.7350552306692464,8000.308641975308,4992.212900159432
2023-09-02 14:40:00.658,11358,89.72222222222221,8,100,False,8,car,68.72,0 days 00:55:00.547000,4796.274166666669,0.3086419753086034,8050.077160493825,5330.266844952063
